0011x00000D1xnBAAR,RESTAURANTE,FAIXA 4,-15.78583333,-49.30305556,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xncAAB,BANCA,FAIXA 6,-1.44888889,-48.48333333,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xmFAAR,MINI MERCADO,FAIXA 7,-14.51111111,-49.15666667,726.2026117561512
0011x00000D1xruAAB,MINI MERCADO,FAIXA 7,-1.30611111,-48.475,768.2053330764847
0011x00000D1xknAAB,MINI MERCADO,FAIXA 7,-0.62361111,-47.36444444,875.941723060064
0011x00000D1xnKAAR,MINI MERCADO,FAIXA 7,-16.02722222,-48.06888889,913.7982172923323
0011x00000D1xmgAAB,MINI MERCADO,FAIXA 7,-16.64,-49.32888889,959.6212298262631
0011x00000D1xmqAAB,MINI MERCADO,FAIXA 7,-17.213433,-48.711295,1030.3730687448972
0011x00000D1xr8AAB,MINI MERCADO,FAIXA 7,-20.494055,-54.630781,1470.424307116137
0011x00000D1xr1AAB,MINI MERCADO,FAIXA 7,-9.96527778,-67.83861111,1966.263814599536
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xndAAB,MINI MERCADO,FAIXA 7,-8.037312,-50.038281,NaN
0011x00000D1xnfAAB,MINI MERCADO,FAIXA 5,-15.8575,-48.07472222,9.493073054631141E-5
0011x00000D1xrpAAB,MINI MERCADO,FAIXA 5,-16.65555556,-49.29583333,157.68239561890562
0011x00000D1xrAAAR,MINI MERCADO,FAIXA 5,-15.62166667,-46.41861111,179.16647510020786
0011x00000D1xpEAAR,MINI MERCADO,FAIXA 5,-18.13166667,-49.04194444,272.9763554180066
0011x00000D1xmkAAB,MINI MERCADO,FAIXA 5,-18.0975,-54.55027778,732.2102988936522
0011x00000D1xpwAAB,MINI MERCADO,FAIXA 5,-15.65888889,-56.09694444,858.6950670911532
0011x00000D1xlJAAR,MINI MERCADO,FAIXA 5,-9.97777778,-67.88222222,2242.431942050655
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xngAAB,MINI MERCADO,FAIXA 6,-16.00972222,-48.00166667,0.0
0011x00000D1xnZAAR,MINI MERCADO,FAIXA 6,-15.73777778,-49.32555556,144.78164047250047
0011x00000D1xktAAB,MINI MERCADO,FAIXA 6,-16.63083333,-49.25138889,150.17736521335513
0011x00000D1xlPAAR,MINI MERCADO,FAIXA 6,-16.71944444,-49.32055556,161.32298773237804
0011x00000D1xrFAAR,MINI MERCADO,FAIXA 6,-15.44722222,-50.3625,260.2945671302935
0011x00000D1xnXAAR,MINI MERCADO,FAIXA 6,-11.7125,-49.04805556,490.9700752744058
0011x00000D1xqEAAR,MINI MERCADO,FAIXA 6,-17.56472222,-52.55805556,514.9002818549333
0011x00000D1xqGAAR,MINI MERCADO,FAIXA 6,-20.45472222,-53.76027778,783.4816382651385
0011x00000D1xr4AAB,MINI MERCADO,FAIXA 6,-1.67916667,-50.47638889,1616.3109592116598
0011x00000D1xrCAAR,MINI MERCADO,FAIXA 6,-3.103047,-59.986005,1943.7257783413934
0011x00000D1xlfAAB,MINI MERCADO,FAIXA 6,-3.03,-59.92972222,1945.66864275955
0011x00000D1xnJAAR,LANCHONETE,FAIXA 5,-15.80305556,-48.07,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xnKAAR,MINI MERCADO,FAIXA 7,-16.02722222,-48.06888889,9.493073054631141E-5
0011x00000D1xmqAAB,MINI MERCADO,FAIXA 7,-17.213433,-48.711295,148.59526752714507
0011x00000D1xmgAAB,MINI MERCADO,FAIXA 7,-16.64,-49.32888889,150.72283008116585
0011x00000D1xmFAAR,MINI MERCADO,FAIXA 7,-14.51111111,-49.15666667,205.01461818988676
0011x00000D1xr8AAB,MINI MERCADO,FAIXA 7,-20.494055,-54.630781,852.2750550396581
0011x00000D1xndAAB,MINI MERCADO,FAIXA 7,-8.037312,-50.038281,913.7982172923323
0011x00000D1xruAAB,MINI MERCADO,FAIXA 7,-1.30611111,-48.475,1637.4391249695889
0011x00000D1xknAAB,MINI MERCADO,FAIXA 7,-0.62361111,-47.36444444,1714.462349212938
0011x00000D1xr1AAB,MINI MERCADO,FAIXA 7,-9.96527778,-67.83861111,2243.803724060571
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xnPAAR,RESTAURANTE,FAIXA 8,-22.22861111,-54.81694444,0.0
0011x00000D1xleAAB,RESTAURANTE,FAIXA 8,-15.5075,-56.06472222,758.7439452543393
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xnSAAR,PDV FUMO DESFIADO,FAIXA 4,-15.326705,-49.12822,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xnXAAR,MINI MERCADO,FAIXA 6,-11.7125,-49.04805556,9.493073054631141E-5
0011x00000D1xrFAAR,MINI MERCADO,FAIXA 6,-15.44722222,-50.3625,438.8817144002102
0011x00000D1xnZAAR,MINI MERCADO,FAIXA 6,-15.73777778,-49.32555556,448.571017451555
0011x00000D1xngAAB,MINI MERCADO,FAIXA 6,-16.00972222,-48.00166667,490.9700752744058
0011x00000D1xktAAB,MINI MERCADO,FAIXA 6,-16.63083333,-49.25138889,547.3062323927679
0011x00000D1xlPAAR,MINI MERCADO,FAIXA 6,-16.71944444,-49.32055556,557.4936906639148
0011x00000D1xqEAAR,MINI MERCADO,FAIXA 6,-17.56472222,-52.55805556,752.2320372638611
0011x00000D1xqGAAR,MINI MERCADO,FAIXA 6,-20.45472222,-53.76027778,1094.3935765221513
0011x00000D1xr4AAB,MINI MERCADO,FAIXA 6,-1.67916667,-50.47638889,1126.668230890273
0011x00000D1xrCAAR,MINI MERCADO,FAIXA 6,-3.103047,-59.986005,1538.8165544228746
0011x00000D1xlfAAB,MINI MERCADO,FAIXA 6,-3.03,-59.92972222,1539.1115424572747
0011x00000D1xnYAAR,PADARIA,FAIXA 4,-15.82722222,-47.9225,0.0
0011x00000D1xlQAAR,PADARIA,FAIXA 4,-15.8275,-48.07944444,16.789024831717114
0011x00000D1xlxAAB,PADARIA,FAIXA 4,-16.00277778,-48.06,24.43753514059927
0011x00000D1xnaAAB,PADARIA,FAIXA 4,-16.00527778,-48.07694444,25.781364114062693
0011x00000D1xoBAAR,PADARIA,FAIXA 4,-20.44361111,-52.88083333,733.3199955058361
0011x00000D1xoTAAR,PADARIA,FAIXA 4,-1.43222222,-48.48222222,1601.7495772972677
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xnZAAR,MINI MERCADO,FAIXA 6,-15.73777778,-49.32555556,0.0
0011x00000D1xktAAB,MINI MERCADO,FAIXA 6,-16.63083333,-49.25138889,99.6137879846431
0011x00000D1xlPAAR,MINI MERCADO,FAIXA 6,-16.71944444,-49.32055556,109.15240583828162
0011x00000D1xrFAAR,MINI MERCADO,FAIXA 6,-15.44722222,-50.3625,115.65771410689133
0011x00000D1xngAAB,MINI MERCADO,FAIXA 6,-16.00972222,-48.00166667,144.78164047250047
0011x00000D1xqEAAR,MINI MERCADO,FAIXA 6,-17.56472222,-52.55805556,399.78162939169005
0011x00000D1xnXAAR,MINI MERCADO,FAIXA 6,-11.7125,-49.04805556,448.571017451555
0011x00000D1xqGAAR,MINI MERCADO,FAIXA 6,-20.45472222,-53.76027778,703.2663064508373
0011x00000D1xr4AAB,MINI MERCADO,FAIXA 6,-1.67916667,-50.47638889,1568.2525882847642
0011x00000D1xrCAAR,MINI MERCADO,FAIXA 6,-3.103047,-59.986005,1826.1594230470703
0011x00000D1xlfAAB,MINI MERCADO,FAIXA 6,-3.03,-59.92972222,1828.5595211659224
0011x00000D1xo0AAB,MINI MERCADO,FAIXA 8,-3.12027778,-60.03861111,0.0
0011x00000D1xm3AAB,MINI MERCADO,FAIXA 8,-3.30111111,-60.62166667,67.77894370445891
0011x00000D1xq3AAB,MINI MERCADO,FAIXA 8,-1.99888889,-54.08138889,673.3539373006025
0011x00000D1xreAAB,MINI MERCADO,FAIXA 8,-8.74361111,-63.85222222,754.1095549931708
0011x00000D1xqZAAR,MINI MERCADO,FAIXA 8,-0.04916667,-51.13805556,1046.4345107151055
0011x00000D1xr9AAB,MINI MERCADO,FAIXA 8,-11.80805556,-49.52444444,1507.9834870810876
0011x00000D1xoKAAR,MINI MERCADO,FAIXA 8,-16.19861111,-52.55611111,1668.5661810701092
0011x00000D1xlUAAR,MINI MERCADO,FAIXA 8,-16.52194444,-50.37444444,1826.4415994651758
0011x00000D1xmXAAR,MINI MERCADO,FAIXA 8,-16.80611111,-49.92833333,1880.1764079935722
0011x00000D1xmRAAR,MINI MERCADO,FAIXA 8,-16.37527778,-46.90694444,2057.326828294597
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xo1AAB,BANCA,FAIXA 7,-3.13333333,-60.02055556,0.0
0011x00000D1xqQAAR,BANCA,FAIXA 7,-15.80305556,-47.89555556,1935.1842389235949
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xo8AAB,BAR,FAIXA 6,-16.71138889,-49.28777778,0.0
0011x00000D1xqaAAB,BAR,FAIXA 6,-16.96861111,-48.95138889,45.82085090657047
0011x00000D1xlEAAR,BAR,FAIXA 6,-15.63444444,-47.65083333,211.88550344291053
0011x00000D1xpKAAR,BAR,FAIXA 6,-15.07444444,-57.18472222,863.8017960644614
0011x00000D1xm0AAB,BAR,FAIXA 6,-11.90638889,-61.51305556,1420.814419205405
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xoAAAR,PADARIA,FAIXA 8,-15.59305556,-56.10722222,0.0
0011x00000D1xpoAAB,PADARIA,FAIXA 8,-18.21916667,-49.73833333,737.6939440082062
0011x00000D1xp5AAB,PADARIA,FAIXA 8,-20.77472222,-51.6975,740.7670753113877
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xoBAAR,PADARIA,FAIXA 4,-20.44361111,-52.88083333,0.0
0011x00000D1xnaAAB,PADARIA,FAIXA 4,-16.00527778,-48.07694444,707.6414503476105
0011x00000D1xlxAAB,PADARIA,FAIXA 4,-16.00277778,-48.06,709.1205980989608
0011x00000D1xlQAAR,PADARIA,FAIXA 4,-15.8275,-48.07944444,721.5525377938211
0011x00000D1xnYAAR,PADARIA,FAIXA 4,-15.82722222,-47.9225,733.3199955058361
0011x00000D1xoTAAR,PADARIA,FAIXA 4,-1.43222222,-48.48222222,2167.1785956531753
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xoCAAR,LOJA CNV INDEPENDENTE,FAIXA 6,-16.45944444,-49.05833333,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xoKAAR,MINI MERCADO,FAIXA 8,-16.19861111,-52.55611111,9.493073054631141E-5
0011x00000D1xlUAAR,MINI MERCADO,FAIXA 8,-16.52194444,-50.37444444,235.5151079744179
0011x00000D1xmXAAR,MINI MERCADO,FAIXA 8,-16.80611111,-49.92833333,288.1708031983831
0011x00000D1xr9AAB,MINI MERCADO,FAIXA 8,-11.80805556,-49.52444444,587.5679737837622
0011x00000D1xmRAAR,MINI MERCADO,FAIXA 8,-16.37527778,-46.90694444,603.2215660541547
0011x00000D1xreAAB,MINI MERCADO,FAIXA 8,-8.74361111,-63.85222222,1479.3360816333322
0011x00000D1xq3AAB,MINI MERCADO,FAIXA 8,-1.99888889,-54.08138889,1587.6683405294127
0011x00000D1xo0AAB,MINI MERCADO,FAIXA 8,-3.12027778,-60.03861111,1668.5661810701092
0011x00000D1xm3AAB,MINI MERCADO,FAIXA 8,-3.30111111,-60.62166667,1683.482101394091
0011x00000D1xqZAAR,MINI MERCADO,FAIXA 8,-0.04916667,-51.13805556,1802.3738207838283
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xoTAAR,PADARIA,FAIXA 4,-1.43222222,-48.48222222,0.0
0011x00000D1xlQAAR,PADARIA,FAIXA 4,-15.8275,-48.07944444,1601.2137099735742
0011x00000D1xnYAAR,PADARIA,FAIXA 4,-15.82722222,-47.9225,1601.7495772972677
0011x00000D1xlxAAB,PADARIA,FAIXA 4,-16.00277778,-48.06,1620.754514928756
0011x00000D1xnaAAB,PADARIA,FAIXA 4,-16.00527778,-48.07694444,1620.980430516116
0011x00000D1xoBAAR,PADARIA,FAIXA 4,-20.44361111,-52.88083333,2167.1785956531753
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xoYAAR,LOJA CNV KA,FAIXA 4,-3.07944444,-60.02472222,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xp5AAB,PADARIA,FAIXA 8,-20.77472222,-51.6975,0.0
0011x00000D1xpoAAB,PADARIA,FAIXA 8,-18.21916667,-49.73833333,350.57030997827144
0011x00000D1xoAAAR,PADARIA,FAIXA 8,-15.59305556,-56.10722222,740.7670753113877
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xp7AAB,LANCHONETE,FAIXA 6,-2.41972222,-54.70972222,9.493073054631141E-5
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpEAAR,MINI MERCADO,FAIXA 5,-18.13166667,-49.04194444,9.493073054631141E-5
0011x00000D1xrpAAB,MINI MERCADO,FAIXA 5,-16.65555556,-49.29583333,166.32411513791072
0011x00000D1xnfAAB,MINI MERCADO,FAIXA 5,-15.8575,-48.07472222,272.9763554180066
0011x00000D1xrAAAR,MINI MERCADO,FAIXA 5,-15.62166667,-46.41861111,394.6930028443503
0011x00000D1xmkAAB,MINI MERCADO,FAIXA 5,-18.0975,-54.55027778,582.103906892678
0011x00000D1xpwAAB,MINI MERCADO,FAIXA 5,-15.65888889,-56.09694444,799.2498748178587
0011x00000D1xlJAAR,MINI MERCADO,FAIXA 5,-9.97777778,-67.88222222,2222.839019283661
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpgAAB,BAR,FAIXA 5,-12.74444444,-60.14333333,0.0
0011x00000D1xqxAAB,BAR,FAIXA 5,-15.58972222,-47.86833333,1360.326399576365
0011x00000D1xlWAAR,BAR,FAIXA 5,-15.63,-47.6525,1383.8667437063266
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpHAAR,LOJA DE VIZINHANCA KA,FAIXA 6,-17.74138889,-48.62472222,9.493073054631141E-5
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpiAAB,BAR,FAIXA 7,-15.61138889,-56.02444444,0.0
0011x00000D1xqgAAB,BAR,FAIXA 7,-15.62083333,-46.42305556,1028.0800335834545
0011x00000D1xmDAAR,BAR,FAIXA 7,-1.45888889,-48.47027778,1778.3259910653626
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpIAAR,LOJA CNV KA,FAIXA 5,-16.33055556,-48.95,0.0
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpJAAR,SUPERMERCADO,FAIXA 3,-15.81666667,-47.98111111,9.493073054631141E-5
0011x00000D1xlrAAB,SUPERMERCADO,FAIXA 3,-16.0275,-49.79916667,195.80116981508206
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpKAAR,BAR,FAIXA 6,-15.07444444,-57.18472222,0.0
0011x00000D1xm0AAB,BAR,FAIXA 6,-11.90638889,-61.51305556,585.6825633764904
0011x00000D1xo8AAB,BAR,FAIXA 6,-16.71138889,-49.28777778,863.8017960644614
0011x00000D1xqaAAB,BAR,FAIXA 6,-16.96861111,-48.95138889,904.6524818899303
0011x00000D1xlEAAR,BAR,FAIXA 6,-15.63444444,-47.65083333,1024.038118364204
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xq8AAB,MERCEARIA,FAIXA 5,-15.82722222,-47.90555556,721.2103625605139
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpLAAR,MERCEARIA,FAIXA 5,-16.46833333,-54.62555556,NaN
0011x00000D1xpNAAR,BAR,FAIXA 8,-2.58194444,-49.50861111,9.493073054631141E-5
0011x00000D1xl7AAB,BAR,FAIXA 8,-15.68972222,-47.85888889,1468.604812801942
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
0011x00000D1xpoAAB,PADARIA,FAIXA 8,-18.21916667,-49.73833333,0.0
0011x00000D1xp5AAB,PADARIA,FAIXA 8,-20.77472222,-51.6975,350.57030997827144
0011x00000D1xoAAAR,PADARIA,FAIXA 8,-15.59305556,-56.10722222,737.6939440082062
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
NULL,NULL,NULL,1.0E10,1.0E10,1.0E10
